Year,Institute_Type,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,OBC-NCL,F,29317.0,38269.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,OBC-NCL (PWD),GN,1635.0,1635.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,SC,GN,3057.0,5700.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,SC,F,6668.0,8236.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,ST,GN,4083.0,6067.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,ST,F,7859.0,12899.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,OPEN,GN,22071.0,27957.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,OPEN,F,32026.0,34829.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,OPEN (PWD),GN,1584.0,1584.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,EWS,GN,4799.0,4949.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,EWS,F,6113.0,6290.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,OBC-NCL,GN,7689.0,9834.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,OBC-NCL,F,14257.0,16603.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,OBC-NCL (PWD),GN,952.0,952.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,SC,GN,4568.0,5360.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,SC,F,7434.0,8350.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,ST,GN,1242.0,1915.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,OS,ST,F,3161.0,3291.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,OPEN,GN,39831.0,48076.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,OPEN,F,49336.0,51939.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,OPEN (PWD),GN,1701.0,1701.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,EWS,GN,10527.0,15542.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,EWS,F,26789.0,26789.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,OBC-NCL,GN,26579.0,34536.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,OBC-NCL,F,30120.0,30120.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,SC,GN,6380.0,8419.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,SC,F,9734.0,9734.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,ST,GN,9580.0,9580.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,HS,ST,F,15725.0,15725.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,OPEN,GN,31491.0,44399.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,OPEN,F,52069.0,56452.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,OPEN (PWD),GN,2586.0,2586.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,EWS,GN,7376.0,7413.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,EWS,F,10053.0,10053.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,OBC-NCL,GN,12908.0,14964.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,OBC-NCL,F,19737.0,19737.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,OBC-NCL (PWD),GN,1364.0,1364.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,SC,GN,7072.0,7887.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,SC,F,7234.0,7234.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,ST,GN,2660.0,2844.0,5
2024.0,NIT,NIT Durgapur,MME (BTech),4,OS,ST,F,4353.0,4353.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,GO,OPEN,GN,50452.0,83278.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,GO,OPEN,F,104222.0,104222.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,GO,OBC-NCL,GN,105446.0,138934.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,GO,OBC-NCL,F,221362.0,221362.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,GO,SC,GN,10577.0,55000.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,GO,ST,GN,13278.0,13278.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,HS,OPEN,GN,89452.0,89452.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,HS,OPEN,F,674299.0,674299.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,HS,OBC-NCL,GN,39186.0,39186.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,HS,SC,GN,50206.0,50206.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,OPEN,GN,40468.0,44014.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,OPEN,F,48672.0,52955.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,EWS,GN,7434.0,7475.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,OBC-NCL,GN,12995.0,14663.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,OBC-NCL,F,16071.0,16071.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,SC,GN,3758.0,3758.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,SC,F,8058.0,8058.0,5
2024.0,NIT,NIT Goa,Civil (BTech),4,OS,ST,GN,2138.0,2138.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,OPEN,GN,7705.0,27417.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,OPEN,F,37084.0,38936.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,EWS,GN,4481.0,4481.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,OBC-NCL,GN,12370.0,22662.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,OBC-NCL,F,24550.0,24550.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,SC,GN,4853.0,9679.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,SC,F,2738.0,2738.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,GO,ST,GN,2941.0,4273.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,HS,OPEN,GN,22250.0,34858.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,HS,EWS,GN,8961.0,8961.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,HS,OBC-NCL,GN,23454.0,23454.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,OPEN,GN,7914.0,12511.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,OPEN,F,13339.0,13339.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,OPEN (PWD),F,420.0,420.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,EWS,GN,1924.0,1929.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,EWS,F,3143.0,3143.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,OBC-NCL,GN,3783.0,4746.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,OBC-NCL,F,5554.0,5554.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,SC,GN,2234.0,2782.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,SC,F,3243.0,3243.0,5
2024.0,NIT,NIT Goa,CSE (BTech),4,OS,ST,GN,626.0,626.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,OPEN,GN,47017.0,64325.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,OPEN,F,99933.0,99933.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,EWS,GN,25843.0,25843.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,OBC-NCL,GN,26608.0,65730.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,OBC-NCL,F,63399.0,63399.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,SC,GN,18622.0,34483.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,SC,F,42641.0,42641.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,GO,ST,GN,9418.0,9418.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,HS,OPEN,GN,46614.0,46614.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,HS,OPEN,F,67170.0,67170.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,HS,EWS,GN,23815.0,23815.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,HS,OBC-NCL,GN,31653.0,31653.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,HS,ST,GN,3139.0,3139.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,OPEN,GN,17714.0,23326.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,OPEN,F,26478.0,26968.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,EWS,GN,4013.0,4154.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,OBC-NCL,GN,6954.0,8251.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,OBC-NCL,F,11162.0,14902.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,OBC-NCL (PWD),GN,766.0,766.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,SC,GN,4164.0,4601.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,SC,F,6334.0,6334.0,5
2024.0,NIT,NIT Goa,EEE (BTech),4,OS,ST (PWD),GN,83.0,83.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,GO,OPEN,GN,22186.0,37814.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,GO,OPEN,F,47556.0,77244.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,GO,EWS,GN,21983.0,24335.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,GO,OBC-NCL,GN,30818.0,54193.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,GO,SC,GN,12472.0,16039.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,GO,SC,F,32521.0,32521.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,GO,ST,GN,5463.0,5463.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,HS,OPEN,GN,35548.0,41968.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,HS,OBC-NCL,GN,34941.0,34941.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,HS,SC,GN,14472.0,14472.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,OPEN,GN,14870.0,16935.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,OPEN,F,24488.0,25449.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,OPEN (PWD),GN,747.0,747.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,EWS,GN,2654.0,2877.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,OBC-NCL,GN,6094.0,6777.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,OBC-NCL,F,10317.0,10317.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,SC,GN,3332.0,4114.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,SC,F,5823.0,5823.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,ST,GN,1085.0,1474.0,5
2024.0,NIT,NIT Goa,ECE (BTech),4,OS,ST,F,2121.0,2121.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,GO,OPEN,GN,36144.0,79077.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,GO,OPEN,F,75251.0,75251.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,GO,EWS,GN,40543.0,40543.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,GO,OBC-NCL,GN,70874.0,88700.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,GO,OBC-NCL,F,104473.0,104473.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,GO,SC,GN,36358.0,36358.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,GO,ST,GN,4625.0,4625.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,HS,OPEN,GN,58547.0,58547.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,HS,OBC-NCL,F,95332.0,95332.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,HS,SC,GN,22654.0,22654.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,OPEN,GN,25708.0,31124.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,OPEN,F,43643.0,43643.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,EWS,F,7750.0,7750.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,EWS (PWD),GN,440.0,440.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,OBC-NCL,GN,9934.0,11719.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,OBC-NCL,F,18160.0,18160.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,SC,GN,5009.0,6034.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,ST,GN,2319.0,2319.0,5
2024.0,NIT,NIT Goa,Mech (BTech),4,OS,ST,F,3189.0,3189.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OPEN,GN,1781.0,5973.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OPEN,F,1860.0,3126.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,EWS,GN,2971.0,2971.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OBC-NCL,GN,2863.0,12832.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OBC-NCL,F,4222.0,4222.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,SC,GN,526.0,657.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,SC,F,1933.0,1933.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,ST,GN,264.0,264.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,ST,F,414.0,414.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OPEN,GN,903.0,1616.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OPEN,F,1096.0,1268.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,EWS,GN,637.0,701.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,EWS,F,478.0,478.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OBC-NCL,GN,562.0,1051.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OBC-NCL,F,891.0,975.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,SC,GN,212.0,286.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,SC,F,167.0,167.0,5
2024.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,ST,GN,120.0,161.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OPEN,GN,71215.0,105917.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OPEN,F,70239.0,100330.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,EWS,GN,17800.0,22831.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,EWS,F,21652.0,21652.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OBC-NCL,GN,96220.0,132676.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OBC-NCL,F,78812.0,98660.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,SC,GN,6583.0,11880.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,SC,F,13144.0,13144.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,ST,GN,4918.0,5033.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OPEN,GN,25381.0,39188.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OPEN,F,37417.0,48228.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,EWS,GN,6502.0,6577.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,EWS,F,8469.0,8469.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OBC-NCL,GN,11504.0,13273.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OBC-NCL,F,19659.0,20010.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OBC-NCL (PWD),GN,1796.0,1796.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,SC,GN,5392.0,6695.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,SC,F,7505.0,7505.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,ST,GN,2369.0,2886.0,5
2024.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,ST,F,4031.0,4031.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OPEN,GN,62609.0,111536.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OPEN,F,81065.0,106671.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,EWS,GN,20356.0,23418.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,EWS,F,23266.0,23266.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OBC-NCL,GN,36141.0,102398.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OBC-NCL,F,108289.0,132760.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,SC,GN,8681.0,11140.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,SC,F,6852.0,12843.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,ST,GN,2421.0,4169.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,ST,F,3891.0,3891.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OPEN,GN,37193.0,45502.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OPEN,F,50581.0,54283.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OPEN (PWD),GN,3228.0,3228.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,EWS,GN,7447.0,7618.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,EWS,F,9378.0,9378.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OBC-NCL,GN,14078.0,15449.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OBC-NCL,F,20726.0,21019.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,SC,GN,6040.0,7373.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,SC,F,7205.0,8067.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,ST,GN,1715.0,1911.0,5
2024.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,ST,F,3152.0,3152.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OPEN,GN,12871.0,28278.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OPEN,F,21216.0,34884.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OPEN (PWD),GN,2685.0,2685.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,EWS,GN,5073.0,9221.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,EWS,F,11326.0,11326.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OBC-NCL,GN,7944.0,21983.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OBC-NCL,F,11888.0,23531.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,SC,GN,2246.0,3299.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,SC,F,2358.0,2778.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,ST,GN,768.0,998.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,ST,F,2158.0,2158.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,ST (PWD),GN,94.0,94.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OPEN,GN,8376.0,12236.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OPEN,F,15238.0,19951.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OPEN (PWD),GN,456.0,456.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,EWS,GN,1852.0,2092.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,EWS,F,3193.0,3193.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OBC-NCL,GN,3487.0,4356.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OBC-NCL,F,5896.0,7593.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OBC-NCL (PWD),GN,289.0,289.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,SC,GN,2311.0,2773.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,SC,F,3882.0,4181.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,SC (PWD),GN,137.0,137.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,ST,GN,676.0,1084.0,5
2024.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,ST,F,1779.0,1779.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OPEN,GN,28887.0,35206.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OPEN,F,44148.0,44148.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OPEN (PWD),GN,2279.0,2279.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,EWS,GN,10912.0,10912.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OBC-NCL,GN,17592.0,28385.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OBC-NCL,F,24565.0,24565.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,SC,GN,3478.0,3478.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,SC,F,5545.0,5545.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,HS,ST,GN,1941.0,1941.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OPEN,GN,12499.0,14106.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OPEN,F,22553.0,22553.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,OS,EWS,GN,2169.0,2248.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OBC-NCL,GN,3680.0,4747.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OBC-NCL,F,11001.0,12130.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,OS,SC,GN,3037.0,3056.0,5
2024.0,NIT,NIT Hamirpur,CSE (DD),5,OS,ST,GN,1227.0,1227.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OPEN,GN,53347.0,70818.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OPEN,F,61297.0,72389.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OPEN (PWD),GN,1798.0,1798.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,EWS,GN,12637.0,14926.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,EWS,F,20626.0,20626.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OBC-NCL,GN,53591.0,75819.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OBC-NCL,F,57021.0,65846.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,SC,GN,3901.0,7585.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,SC,F,10579.0,10625.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,ST,GN,2507.0,3584.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,HS,ST,F,2859.0,2859.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OPEN,GN,20800.0,25782.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OPEN,F,23756.0,32832.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OPEN (PWD),GN,1936.0,1936.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OPEN (PWD),F,3219.0,3219.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,EWS,GN,4215.0,4309.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,EWS,F,6110.0,6110.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OBC-NCL,GN,7286.0,8894.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OBC-NCL,F,12602.0,14267.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,SC,GN,4018.0,5040.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,SC,F,7291.0,7291.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,ST,GN,1568.0,2029.0,5
2024.0,NIT,NIT Hamirpur,EE (BTech),4,OS,ST,F,3135.0,3135.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OPEN,GN,32762.0,52872.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OPEN,F,35733.0,53435.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,EWS,GN,10884.0,11470.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,EWS,F,12916.0,12916.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OBC-NCL,GN,30073.0,52383.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OBC-NCL,F,44071.0,52306.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,SC,GN,3644.0,6504.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,SC,F,9097.0,9097.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,ST,GN,1165.0,2120.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,ST,F,2371.0,2857.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OPEN,GN,13651.0,18421.0,5
2024.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OPEN,F,26899.0,28062.0,5
