Year,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2020.0,IIITL,CSE-AI (BTech),4,AI,OPEN (PwD),GN,608.0,673.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,EWS,GN,1533.0,1737.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,EWS,F,3897.0,4504.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,EWS (PwD),GN,238.0,238.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,OBC-NCL,GN,3370.0,4666.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,OBC-NCL,F,8455.0,11086.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,OBC-NCL (PwD),GN,307.0,307.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,SC,GN,1821.0,3409.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,SC,F,7343.0,7698.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,ST,GN,1713.0,2279.0,6
2020.0,IIITL,CSE-AI (BTech),4,AI,ST,F,4250.0,4250.0,6
2020.0,IIITL,IT (BTech),4,AI,OPEN,GN,10318.0,11521.0,6
2020.0,IIITL,IT (BTech),4,AI,OPEN,F,18171.0,21040.0,6
2020.0,IIITL,IT (BTech),4,AI,OPEN (PwD),GN,914.0,914.0,6
2020.0,IIITL,IT (BTech),4,AI,OPEN (PwD),F,2204.0,2204.0,6
2020.0,IIITL,IT (BTech),4,AI,EWS,GN,1909.0,2039.0,6
2020.0,IIITL,IT (BTech),4,AI,EWS,F,3626.0,4501.0,6
2020.0,IIITL,IT (BTech),4,AI,OBC-NCL,GN,3936.0,5116.0,6
2020.0,IIITL,IT (BTech),4,AI,OBC-NCL,F,11670.0,12223.0,6
2020.0,IIITL,IT (BTech),4,AI,SC,GN,3559.0,4053.0,6
2020.0,IIITL,IT (BTech),4,AI,SC,F,7877.0,9161.0,6
2020.0,IIITL,IT (BTech),4,AI,ST,GN,2508.0,3177.0,6
2020.0,IIITL,IT (BTech),4,AI,ST,F,4342.0,4342.0,6
2020.0,IIITDWD,CSE (BTech),4,AI,OPEN,GN,16874.0,34219.0,6
2020.0,IIITDWD,CSE (BTech),4,AI,OPEN (PwD),GN,989.0,1453.0,6
2020.0,IIITDWD,CSE (BTech),4,AI,EWS,GN,5697.0,6540.0,6
2020.0,IIITDWD,CSE (BTech),4,AI,OBC-NCL,GN,8931.0,14055.0,6
2020.0,IIITDWD,CSE (BTech),4,AI,OBC-NCL (PwD),GN,613.0,613.0,6
2020.0,IIITDWD,CSE (BTech),4,AI,SC,GN,4384.0,9297.0,6
2020.0,IIITDWD,CSE (BTech),4,AI,ST,GN,1509.0,4450.0,6
2020.0,IIITDWD,DS-AI (BTech),4,AI,OPEN,GN,20491.0,34218.0,6
2020.0,IIITDWD,DS-AI (BTech),4,AI,OPEN (PwD),GN,2742.0,3315.0,6
2020.0,IIITDWD,DS-AI (BTech),4,AI,EWS,GN,5924.0,6255.0,6
2020.0,IIITDWD,DS-AI (BTech),4,AI,OBC-NCL,GN,10519.0,14558.0,6
2020.0,IIITDWD,DS-AI (BTech),4,AI,SC,GN,5737.0,9715.0,6
2020.0,IIITDWD,DS-AI (BTech),4,AI,ST,GN,3483.0,4542.0,6
2020.0,IIITDWD,ECE (BTech),4,AI,OPEN,GN,30885.0,39697.0,6
2020.0,IIITDWD,ECE (BTech),4,AI,EWS,GN,6567.0,7023.0,6
2020.0,IIITDWD,ECE (BTech),4,AI,OBC-NCL,GN,13281.0,15280.0,6
2020.0,IIITDWD,ECE (BTech),4,AI,SC,GN,6643.0,9921.0,6
2020.0,IIITDWD,ECE (BTech),4,AI,ST,GN,2829.0,4961.0,6
2020.0,IIITDM Kurnool,AI-DS (BTech),4,AI,OPEN,GN,15825.0,31799.0,6
2020.0,IIITDM Kurnool,AI-DS (BTech),4,AI,OPEN (PwD),GN,1216.0,1216.0,6
2020.0,IIITDM Kurnool,AI-DS (BTech),4,AI,EWS,GN,6042.0,6207.0,6
2020.0,IIITDM Kurnool,AI-DS (BTech),4,AI,OBC-NCL,GN,8265.0,13083.0,6
2020.0,IIITDM Kurnool,AI-DS (BTech),4,AI,SC,GN,4716.0,6618.0,6
2020.0,IIITDM Kurnool,AI-DS (BTech),4,AI,ST,GN,2280.0,2867.0,6
2020.0,IIITDM Kurnool,CSE (BTech),4,AI,OPEN,GN,24152.0,32039.0,6
2020.0,IIITDM Kurnool,CSE (BTech),4,AI,OPEN (PwD),GN,1393.0,1393.0,6
2020.0,IIITDM Kurnool,CSE (BTech),4,AI,EWS,GN,5455.0,6010.0,6
2020.0,IIITDM Kurnool,CSE (BTech),4,AI,EWS (PwD),GN,237.0,237.0,6
2020.0,IIITDM Kurnool,CSE (BTech),4,AI,OBC-NCL,GN,8442.0,12774.0,6
2020.0,IIITDM Kurnool,CSE (BTech),4,AI,SC,GN,2919.0,5957.0,6
2020.0,IIITDM Kurnool,CSE (BTech),4,AI,ST,GN,1398.0,3081.0,6
2020.0,IIITDM Kurnool,ECE-DM (BTech),4,AI,OPEN,GN,27557.0,40410.0,6
2020.0,IIITDM Kurnool,ECE-DM (BTech),4,AI,OPEN (PwD),GN,1517.0,1517.0,6
2020.0,IIITDM Kurnool,ECE-DM (BTech),4,AI,EWS,GN,6808.0,7151.0,6
2020.0,IIITDM Kurnool,ECE-DM (BTech),4,AI,OBC-NCL,GN,11717.0,14237.0,6
2020.0,IIITDM Kurnool,ECE-DM (BTech),4,AI,OBC-NCL (PwD),GN,667.0,667.0,6
2020.0,IIITDM Kurnool,ECE-DM (BTech),4,AI,SC,GN,4367.0,7292.0,6
2020.0,IIITDM Kurnool,ECE-DM (BTech),4,AI,ST,GN,1724.0,3725.0,6
2020.0,IIITDM Kurnool,ME-DM (BTech),4,AI,OPEN,GN,39631.0,46542.0,6
2020.0,IIITDM Kurnool,ME-DM (BTech),4,AI,OPEN (PwD),GN,2098.0,2098.0,6
2020.0,IIITDM Kurnool,ME-DM (BTech),4,AI,EWS,GN,7999.0,8153.0,6
2020.0,IIITDM Kurnool,ME-DM (BTech),4,AI,OBC-NCL,GN,13109.0,15083.0,6
2020.0,IIITDM Kurnool,ME-DM (BTech),4,AI,OBC-NCL (PwD),GN,1003.0,1003.0,6
2020.0,IIITDM Kurnool,ME-DM (BTech),4,AI,SC,GN,6873.0,8993.0,6
2020.0,IIITDM Kurnool,ME-DM (BTech),4,AI,ST,GN,3131.0,3850.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,OPEN,GN,18398.0,35429.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,OPEN,F,23504.0,34017.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,OPEN (PwD),GN,1292.0,1662.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,EWS,GN,5838.0,6635.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,OBC-NCL,GN,8957.0,14151.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,OBC-NCL,F,14087.0,15295.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,SC,GN,5217.0,9971.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,SC,F,8168.0,8646.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,ST,GN,3070.0,5319.0,6
2020.0,IIIT Kottayam,CSE (BTech),4,AI,ST,F,5423.0,5423.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,OPEN,GN,34818.0,41058.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,OPEN,F,37514.0,40097.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,EWS,GN,6858.0,7038.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,OBC-NCL,GN,14095.0,14871.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,OBC-NCL,F,11102.0,11102.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,SC,GN,6950.0,10242.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,SC,F,10799.0,10799.0,6
2020.0,IIIT Kottayam,ECE (BTech),4,AI,ST,GN,4721.0,5511.0,6
2020.0,IIIT Ranchi,CSE (BTech),4,AI,OPEN,GN,22796.0,32673.0,6
2020.0,IIIT Ranchi,CSE (BTech),4,AI,OPEN (PwD),GN,1012.0,1012.0,6
2020.0,IIIT Ranchi,CSE (BTech),4,AI,EWS,GN,5380.0,6033.0,6
2020.0,IIIT Ranchi,CSE (BTech),4,AI,OBC-NCL,GN,8340.0,12876.0,6
2020.0,IIIT Ranchi,CSE (BTech),4,AI,OBC-NCL (PwD),GN,894.0,894.0,6
2020.0,IIIT Ranchi,CSE (BTech),4,AI,SC,GN,7705.0,9565.0,6
2020.0,IIIT Ranchi,CSE (BTech),4,AI,ST,GN,3941.0,5010.0,6
2020.0,IIIT Ranchi,ECE (BTech),4,AI,OPEN,GN,33891.0,40209.0,6
2020.0,IIIT Ranchi,ECE (BTech),4,AI,OPEN (PwD),GN,2470.0,2470.0,6
2020.0,IIIT Ranchi,ECE (BTech),4,AI,EWS,GN,6746.0,7028.0,6
2020.0,IIIT Ranchi,ECE (BTech),4,AI,OBC-NCL,GN,12721.0,15577.0,6
2020.0,IIIT Ranchi,ECE (BTech),4,AI,SC,GN,8967.0,10559.0,6
2020.0,IIIT Ranchi,ECE (BTech),4,AI,ST,GN,5693.0,5882.0,6
2020.0,IIITN,CSE (BTech),4,AI,OPEN,GN,13640.0,29713.0,6
2020.0,IIITN,CSE (BTech),4,AI,OPEN,F,23825.0,31673.0,6
2020.0,IIITN,CSE (BTech),4,AI,OPEN (PwD),GN,1374.0,1614.0,6
2020.0,IIITN,CSE (BTech),4,AI,OPEN (PwD),F,2617.0,2617.0,6
2020.0,IIITN,CSE (BTech),4,AI,EWS,GN,5004.0,5273.0,6
2020.0,IIITN,CSE (BTech),4,AI,EWS,F,5706.0,5878.0,6
2020.0,IIITN,CSE (BTech),4,AI,OBC-NCL,GN,8094.0,11404.0,6
2020.0,IIITN,CSE (BTech),4,AI,OBC-NCL,F,11298.0,14649.0,6
2020.0,IIITN,CSE (BTech),4,AI,OBC-NCL (PwD),GN,1081.0,1081.0,6
2020.0,IIITN,CSE (BTech),4,AI,SC,GN,1992.0,8246.0,6
2020.0,IIITN,CSE (BTech),4,AI,SC,F,3517.0,7416.0,6
2020.0,IIITN,CSE (BTech),4,AI,SC (PwD),GN,145.0,145.0,6
2020.0,IIITN,CSE (BTech),4,AI,ST,GN,2958.0,4933.0,6
2020.0,IIITN,CSE (BTech),4,AI,ST,F,3581.0,4791.0,6
2020.0,IIITN,ECE (BTech),4,AI,OPEN,GN,20606.0,38022.0,6
2020.0,IIITN,ECE (BTech),4,AI,OPEN,F,32337.0,38430.0,6
2020.0,IIITN,ECE (BTech),4,AI,OPEN (PwD),GN,2485.0,2714.0,6
2020.0,IIITN,ECE (BTech),4,AI,EWS,GN,6294.0,6705.0,6
2020.0,IIITN,ECE (BTech),4,AI,EWS,F,6642.0,6642.0,6
2020.0,IIITN,ECE (BTech),4,AI,OBC-NCL,GN,12508.0,14852.0,6
2020.0,IIITN,ECE (BTech),4,AI,OBC-NCL,F,14666.0,16577.0,6
2020.0,IIITN,ECE (BTech),4,AI,SC,GN,6220.0,9884.0,6
2020.0,IIITN,ECE (BTech),4,AI,SC,F,9600.0,9704.0,6
2020.0,IIITN,ECE (BTech),4,AI,ST,GN,5045.0,5716.0,6
2020.0,IIITN,ECE (BTech),4,AI,ST,F,5197.0,5197.0,6
2020.0,IIITP,CSE (BTech),4,AI,OPEN,GN,9329.0,20999.0,6
2020.0,IIITP,CSE (BTech),4,AI,OPEN (PwD),GN,680.0,1533.0,6
2020.0,IIITP,CSE (BTech),4,AI,EWS,GN,3421.0,4275.0,6
2020.0,IIITP,CSE (BTech),4,AI,OBC-NCL,GN,4884.0,8936.0,6
2020.0,IIITP,CSE (BTech),4,AI,OBC-NCL (PwD),GN,1034.0,1058.0,6
2020.0,IIITP,CSE (BTech),4,AI,SC,GN,2207.0,6297.0,6
2020.0,IIITP,CSE (BTech),4,AI,ST,GN,1781.0,3520.0,6
2020.0,IIITP,ECE (BTech),4,AI,OPEN,GN,21452.0,25897.0,6
2020.0,IIITP,ECE (BTech),4,AI,OPEN (PwD),GN,2107.0,2107.0,6
2020.0,IIITP,ECE (BTech),4,AI,EWS,GN,4371.0,5508.0,6
2020.0,IIITP,ECE (BTech),4,AI,OBC-NCL,GN,9207.0,11942.0,6
2020.0,IIITP,ECE (BTech),4,AI,SC,GN,7211.0,9117.0,6
2020.0,IIITP,ECE (BTech),4,AI,ST,GN,3383.0,4413.0,6
2020.0,IIIT Bhagalpur,CSE (BTech),4,AI,OPEN,GN,31396.0,39089.0,6
2020.0,IIIT Bhagalpur,CSE (BTech),4,AI,OPEN (PwD),GN,1761.0,1788.0,6
2020.0,IIIT Bhagalpur,CSE (BTech),4,AI,EWS,GN,6566.0,6753.0,6
2020.0,IIIT Bhagalpur,CSE (BTech),4,AI,OBC-NCL,GN,12058.0,15168.0,6
2020.0,IIIT Bhagalpur,CSE (BTech),4,AI,SC,GN,7240.0,10231.0,6
2020.0,IIIT Bhagalpur,CSE (BTech),4,AI,ST,GN,4197.0,5493.0,6
2020.0,IIIT Bhagalpur,ECE (BTech),4,AI,OPEN,GN,40335.0,44226.0,6
2020.0,IIIT Bhagalpur,ECE (BTech),4,AI,EWS,GN,7361.0,7645.0,6
2020.0,IIIT Bhagalpur,ECE (BTech),4,AI,OBC-NCL,GN,15118.0,16233.0,6
2020.0,IIIT Bhagalpur,ECE (BTech),4,AI,SC,GN,10057.0,10973.0,6
2020.0,IIIT Bhagalpur,ECE (BTech),4,AI,ST,GN,5704.0,5972.0,6
2020.0,IIIT Bhagalpur,MCE (BTech),4,AI,OPEN,GN,33909.0,46587.0,6
2020.0,IIIT Bhagalpur,MCE (BTech),4,AI,EWS,GN,7664.0,8351.0,6
2020.0,IIIT Bhagalpur,MCE (BTech),4,AI,OBC-NCL,GN,15614.0,16682.0,6
2020.0,IIIT Bhagalpur,MCE (BTech),4,AI,SC,GN,9116.0,11133.0,6
2020.0,IIIT Bhagalpur,MCE (BTech),4,AI,ST,GN,5267.0,5993.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,OPEN,GN,12129.0,28443.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,OPEN (PwD),GN,1466.0,1466.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,EWS,GN,4662.0,5713.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,EWS (PwD),GN,210.0,210.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,OBC-NCL,GN,9740.0,13118.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,OBC-NCL (PwD),GN,1049.0,1049.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,SC,GN,5710.0,7799.0,6
2020.0,IIIT Bhopal,CSE (BTech),4,AI,ST,GN,2156.0,3900.0,6
2020.0,IIIT Bhopal,ECE (BTech),4,AI,OPEN,GN,29190.0,37310.0,6
2020.0,IIIT Bhopal,ECE (BTech),4,AI,OPEN (PwD),GN,2588.0,2588.0,6
2020.0,IIIT Bhopal,ECE (BTech),4,AI,EWS,GN,6392.0,6854.0,6
2020.0,IIIT Bhopal,ECE (BTech),4,AI,OBC-NCL,GN,14589.0,15501.0,6
2020.0,IIIT Bhopal,ECE (BTech),4,AI,OBC-NCL (PwD),GN,1198.0,1198.0,6
2020.0,IIIT Bhopal,ECE (BTech),4,AI,SC,GN,7980.0,10513.0,6
2020.0,IIIT Bhopal,ECE (BTech),4,AI,ST,GN,5025.0,5641.0,6
2020.0,IIIT Bhopal,IT (BTech),4,AI,OPEN,GN,27020.0,33254.0,6
2020.0,IIIT Bhopal,IT (BTech),4,AI,OPEN (PwD),GN,1981.0,1981.0,6
2020.0,IIIT Bhopal,IT (BTech),4,AI,EWS,GN,5497.0,5805.0,6
2020.0,IIIT Bhopal,IT (BTech),4,AI,OBC-NCL,GN,11375.0,14417.0,6
2020.0,IIIT Bhopal,IT (BTech),4,AI,SC,GN,5012.0,10161.0,6
2020.0,IIIT Bhopal,IT (BTech),4,AI,ST,GN,4331.0,5584.0,6
2020.0,IIIT Surat,CSE (BTech),4,AI,OPEN,GN,10770.0,22325.0,6
2020.0,IIIT Surat,CSE (BTech),4,AI,OPEN (PwD),GN,1464.0,1464.0,6
2020.0,IIIT Surat,CSE (BTech),4,AI,EWS,GN,3581.0,4383.0,6
2020.0,IIIT Surat,CSE (BTech),4,AI,EWS (PwD),GN,180.0,180.0,6
2020.0,IIIT Surat,CSE (BTech),4,AI,OBC-NCL,GN,6094.0,10042.0,6
2020.0,IIIT Surat,CSE (BTech),4,AI,SC,GN,2335.0,7665.0,6
2020.0,IIIT Surat,CSE (BTech),4,AI,ST,GN,1172.0,3218.0,6
2020.0,IIIT Surat,ECE (BTech),4,AI,OPEN,GN,22785.0,31143.0,6
2020.0,IIIT Surat,ECE (BTech),4,AI,OPEN (PwD),GN,1561.0,2256.0,6
2020.0,IIIT Surat,ECE (BTech),4,AI,EWS,GN,5231.0,6056.0,6
2020.0,IIIT Surat,ECE (BTech),4,AI,OBC-NCL,GN,9101.0,13564.0,6
2020.0,IIIT Surat,ECE (BTech),4,AI,SC,GN,7666.0,9867.0,6
2020.0,IIIT Surat,ECE (BTech),4,AI,ST,GN,4053.0,4749.0,6
2020.0,IIIT Agartala,CSE (BTech),4,AI,OPEN,GN,19979.0,39147.0,6
2020.0,IIIT Agartala,CSE (BTech),4,AI,EWS,GN,6639.0,7001.0,6
2020.0,IIIT Agartala,CSE (BTech),4,AI,OBC-NCL,GN,13033.0,14775.0,6
2020.0,IIIT Agartala,CSE (BTech),4,AI,SC,GN,5479.0,10226.0,6
2020.0,IIIT Agartala,CSE (BTech),4,AI,ST,GN,4042.0,5360.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,OPEN,GN,18429.0,23511.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,OPEN,F,25401.0,28753.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,EWS,GN,4278.0,4671.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,OBC-NCL,GN,6950.0,10030.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,OBC-NCL,F,15318.0,15435.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,SC,GN,3009.0,6300.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,SC,F,9795.0,9795.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,ST,GN,1681.0,1681.0,6
2020.0,IIIT Raichur,CSE (BTech),4,AI,ST (PwD),GN,34.0,34.0,6
2020.0,IIIT VICD,CSE (BTech),4,AI,OPEN,GN,17823.0,30298.0,6
2020.0,IIIT VICD,CSE (BTech),4,AI,OPEN (PwD),GN,2200.0,2258.0,6
2020.0,IIIT VICD,CSE (BTech),4,AI,EWS,GN,4974.0,5888.0,6
2020.0,IIIT VICD,CSE (BTech),4,AI,OBC-NCL,GN,7711.0,12241.0,6
2020.0,IIIT VICD,CSE (BTech),4,AI,OBC-NCL (PwD),GN,1211.0,1211.0,6
2020.0,IIIT VICD,CSE (BTech),4,AI,SC,GN,5524.0,10040.0,6
2020.0,IIIT VICD,CSE (BTech),4,AI,ST,GN,3202.0,4793.0,6
,,,,,,,,,
2021.0,ABV-IIITMG,CSE (BTech),4,AI,OPEN,GN,5576.0,8292.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,OPEN,F,10908.0,12237.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,OPEN (PwD),GN,367.0,367.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,EWS,GN,1030.0,1097.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,EWS,F,2051.0,2051.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,OBC-NCL,GN,2198.0,3222.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,OBC-NCL,F,6003.0,6427.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,OBC-NCL (PwD),GN,189.0,189.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,SC,GN,1468.0,2020.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,SC,F,2660.0,2737.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,ST,GN,722.0,894.0,6
2021.0,ABV-IIITMG,CSE (BTech),4,AI,ST,F,634.0,634.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,OPEN,GN,8527.0,12740.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,OPEN,F,12501.0,18301.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,OPEN (PwD),GN,779.0,779.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,EWS,GN,1706.0,2016.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,EWS,F,3290.0,3868.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,EWS (PwD),GN,116.0,116.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,OBC-NCL,GN,3483.0,5059.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,OBC-NCL,F,7156.0,10710.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,OBC-NCL (PwD),GN,412.0,412.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,SC,GN,2223.0,3270.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,SC,F,2894.0,4966.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,ST,GN,1227.0,1843.0,6
2021.0,ABV-IIITMG,Int BTech+MTech (IT),5,AI,ST,F,2565.0,2565.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,OPEN,GN,12894.0,16786.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,OPEN,F,19002.0,25433.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,OPEN (PwD),GN,1240.0,1240.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,EWS,GN,2398.0,2622.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,EWS,F,4938.0,4938.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,OBC-NCL,GN,5137.0,6730.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,OBC-NCL,F,11434.0,11701.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,SC,GN,3263.0,4013.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,SC,F,5267.0,6261.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,ST,GN,1688.0,1959.0,6
2021.0,ABV-IIITMG,Int BTech+MBA (IT),5,AI,ST,F,3424.0,3424.0,6
2021.0,IIIT Kota,CSE (BTech),4,AI,OPEN,GN,14106.0,22460.0,6
2021.0,IIIT Kota,CSE (BTech),4,AI,OPEN (PwD),GN,716.0,1028.0,6
2021.0,IIIT Kota,CSE (BTech),4,AI,EWS,GN,3241.0,3581.0,6
2021.0,IIIT Kota,CSE (BTech),4,AI,OBC-NCL,GN,5355.0,8655.0,6
2021.0,IIIT Kota,CSE (BTech),4,AI,OBC-NCL (PwD),GN,812.0,812.0,6
2021.0,IIIT Kota,CSE (BTech),4,AI,SC,GN,3828.0,6302.0,6
2021.0,IIIT Kota,CSE (BTech),4,AI,ST,GN,2173.0,3304.0,6
2021.0,IIIT Kota,ECE (BTech),4,AI,OPEN,GN,23064.0,28322.0,6
2021.0,IIIT Kota,ECE (BTech),4,AI,OPEN (PwD),GN,1209.0,1431.0,6
2021.0,IIIT Kota,ECE (BTech),4,AI,EWS,GN,4350.0,4742.0,6
2021.0,IIIT Kota,ECE (BTech),4,AI,OBC-NCL,GN,9192.0,11724.0,6
2021.0,IIIT Kota,ECE (BTech),4,AI,SC,GN,6586.0,8089.0,6
2021.0,IIIT Kota,ECE (BTech),4,AI,ST,GN,2640.0,3659.0,6
2021.0,IIITG,CSE (BTech),4,AI,OPEN,GN,7857.0,22029.0,6
2021.0,IIITG,CSE (BTech),4,AI,OPEN,F,20689.0,27976.0,6
2021.0,IIITG,CSE (BTech),4,AI,OPEN (PwD),GN,493.0,962.0,6
2021.0,IIITG,CSE (BTech),4,AI,EWS,GN,3172.0,3236.0,6
2021.0,IIITG,CSE (BTech),4,AI,EWS,F,5083.0,5083.0,6
2021.0,IIITG,CSE (BTech),4,AI,OBC-NCL,GN,5768.0,7985.0,6
2021.0,IIITG,CSE (BTech),4,AI,OBC-NCL,F,12934.0,14001.0,6
2021.0,IIITG,CSE (BTech),4,AI,OBC-NCL (PwD),GN,458.0,458.0,6
2021.0,IIITG,CSE (BTech),4,AI,SC,GN,3852.0,6201.0,6
2021.0,IIITG,CSE (BTech),4,AI,SC,F,2148.0,6631.0,6
2021.0,IIITG,CSE (BTech),4,AI,ST,GN,1977.0,2474.0,6
2021.0,IIITG,CSE (BTech),4,AI,ST,F,2051.0,3076.0,6
2021.0,IIITG,ECE (BTech),4,AI,OPEN,GN,23299.0,32159.0,6
2021.0,IIITG,ECE (BTech),4,AI,OPEN,F,28212.0,34467.0,6
2021.0,IIITG,ECE (BTech),4,AI,OPEN (PwD),GN,2216.0,2216.0,6
2021.0,IIITG,ECE (BTech),4,AI,EWS,GN,4864.0,4957.0,6
2021.0,IIITG,ECE (BTech),4,AI,OBC-NCL,GN,8943.0,11631.0,6
2021.0,IIITG,ECE (BTech),4,AI,OBC-NCL,F,14391.0,15822.0,6
2021.0,IIITG,ECE (BTech),4,AI,SC,GN,6280.0,8312.0,6
2021.0,IIITG,ECE (BTech),4,AI,SC,F,7551.0,7995.0,6
2021.0,IIITG,ECE (BTech),4,AI,ST,GN,2928.0,3841.0,6
2021.0,IIITG,ECE (BTech),4,AI,ST,F,4182.0,4182.0,6
2021.0,IIIT Kalyani,CSE (BTech),4,AI,OPEN,GN,17817.0,36909.0,6
2021.0,IIIT Kalyani,CSE (BTech),4,AI,OPEN (PwD),GN,1420.0,1904.0,6
2021.0,IIIT Kalyani,CSE (BTech),4,AI,EWS,GN,5657.0,6131.0,6
2021.0,IIIT Kalyani,CSE (BTech),4,AI,OBC-NCL,GN,10235.0,13995.0,6
2021.0,IIIT Kalyani,CSE (BTech),4,AI,SC,GN,4855.0,8144.0,6
2021.0,IIIT Kalyani,CSE (BTech),4,AI,ST,GN,2582.0,4372.0,6
2021.0,IIIT Kalyani,ECE (BTech),4,AI,OPEN,GN,37619.0,43855.0,6
2021.0,IIIT Kalyani,ECE (BTech),4,AI,EWS,GN,6910.0,7224.0,6
2021.0,IIIT Kalyani,ECE (BTech),4,AI,OBC-NCL,GN,13999.0,15236.0,6
2021.0,IIIT Kalyani,ECE (BTech),4,AI,SC,GN,8549.0,10134.0,6
2021.0,IIIT Kalyani,ECE (BTech),4,AI,ST,GN,4508.0,4955.0,6
2021.0,IIIT Sonepat,CSE (BTech),4,AI,OPEN,GN,12776.0,18513.0,6
2021.0,IIIT Sonepat,CSE (BTech),4,AI,OPEN (PwD),GN,530.0,1260.0,6
2021.0,IIIT Sonepat,CSE (BTech),4,AI,EWS,GN,2728.0,3141.0,6
2021.0,IIIT Sonepat,CSE (BTech),4,AI,OBC-NCL,GN,4984.0,7710.0,6
2021.0,IIIT Sonepat,CSE (BTech),4,AI,OBC-NCL (PwD),GN,796.0,796.0,6
